File,Transcription,Category,mp3,Notes,Timestamp,NRE_ID
0896,a speed restriction because of high track temperatures earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0896.mp3,,,
0897,a speed restriction because of high track temperatures earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0897.mp3,,,
0898,a speed restriction because of high winds,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0898.mp3,,,
0899,a speed restriction because of high winds earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0899.mp3,,,
0900,a speed restriction because of high winds earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0900.mp3,,,
0901,a speed restriction because of severe weather,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0901.mp3,,,
0902,a speed restriction because of severe weather earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0902.mp3,,,
0903,a speed restriction because of severe weather earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0903.mp3,,,
0904,a speed restriction because of snow and ice,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0904.mp3,,,
0905,a speed restriction because of snow and ice earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0905.mp3,,,
0906,a speed restriction because of snow and ice earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0906.mp3,,,
0907,a speed restriction earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0907.mp3,,,
0908,a speed restriction earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0908.mp3,,,
0909,a speed restriction in a tunnel,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0909.mp3,,,
0910,a speed restriction in a tunnel earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0910.mp3,,,
0911,a speed restriction in a tunnel earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0911.mp3,,,
0912,Kennishead,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0912.mp3,,,KNS
0913,a speed restriction over a bridge,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0913.mp3,,,
0914,a speed restriction over a bridge earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0914.mp3,,,
0915,a speed restriction over a bridge earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0915.mp3,,,
0916,a speed restriction over an embankment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0916.mp3,,,
0917,a speed restriction over an embankment earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0917.mp3,,,
0918,a speed restriction over an embankment earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0918.mp3,,,
0919,a speed restriction over defective track,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0919.mp3,,,
0920,a speed restriction over defective track earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0920.mp3,,,
0921,a speed restriction over defective track earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0921.mp3,,,
0922,a supermarket trolley on the track ,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0922.mp3,trust scotland to need this 🤣,,
0923,a supermarket trolley on the track earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0923.mp3,,,
0924,a supermarket trolley on the track earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0924.mp3,,,
0925,a train being involved in an accident,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0925.mp3,,,
0926,A train derailment earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0926.mp3,,,
0927,A train derailment yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0927.mp3,,,
0928,A train hitting an obstruction on the line,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0928.mp3,,,
0929,A train hitting an obstruction on the line earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0929.mp3,,,
0930,A train hitting an obstruction on the line earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0930.mp3,,,
0931,A train not stopping at a station it was supposed to,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0931.mp3,,,
0932,A train not stopping at a station it was supposed to earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0932.mp3,,,
0933,Kidderminster,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0933.mp3,,,KID
0934,A train not stopping at a station it was supposed to earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0934.mp3,,,
0935,A train not stopping in the correct position at a station,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0935.mp3,,,
0936,A train not stopping in the correct position at a station earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0936.mp3,,,
0937,A train not stopping in the correct position at a station earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0937.mp3,,,
0938,A train's automatic braking system being activated,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0938.mp3,,,
0939,A train's automatic braking system being activated earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0939.mp3,,,
0940,A train's automatic braking system being activated earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0940.mp3,,,
0941,A tree blocking the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0941.mp3,,,
0942,A tree blocking the railway earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0942.mp3,,,
0943,A tree blocking the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0943.mp3,,,
0944,Kilmarnock,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0944.mp3,Kilmarnock is a valid reason for a rail service issue,,KMK
0945,A tunnel being closed for safety reasons,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0945.mp3,,,
0946,A wartime bomb near the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0946.mp3,wat,00:54:20,
0947,A wartime bomb near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0947.mp3,,,
0948,A wartime bomb near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0948.mp3,,,
0949,A wartime bomb which has now been made safe,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0949.mp3,thank god,,
0950,The ambulance service dealing with an incident ,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0950.mp3,,,
0951,The ambulance service dealing with an incident near the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0951.mp3,,,
0952,The ambulance service dealing with an incident near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0952.mp3,,,
0953,The ambulance service dealing with an incident near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0953.mp3,,,
0954,An earlier landslip,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0954.mp3,,,
0955,Kilmaurs,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0955.mp3,,,KLM
0956,An earlier problem with lineside equipment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0956.mp3,For use at end of sentences.,,
0957,An incident at the airport,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0957.mp3,,,
0958,An object being caught on the overhead electric wires,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0958.mp3,,,
0959,An object being caught on the overhead electric wires earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0959.mp3,,,
0960,An object being caught on the overhead electric wires earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0960.mp3,,,
0961,An obstruction on the track,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0961.mp3,,,
0962,An obstruction on the track earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0962.mp3,,,
0963,An obstruction on the track earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0963.mp3,,,
0964,An operational incident,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0964.mp3,,,
0965,An operational incident earlier in its journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0965.mp3,,,
0966,An operational incident earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0966.mp3,,,
0967,Animals on the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0967.mp3,,,
0968,Animals on the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0968.mp3,,,
0969,Attempted theft of overhead line electrification equipment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0969.mp3,,,
0970,Attempted theft of overhead line electrification equipment earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0970.mp3,,,
0971,Attempted theft of overhead line electrification equipment yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0971.mp3,,,
0972,Attempted theft of railway equipment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0972.mp3,,,
0973,Attempted theft of railway equipment earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0973.mp3,,,
0974,Attempted theft of railway equipment yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0974.mp3,,,
0975,Attempted theft of signalling cables,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0975.mp3,,,
0976,Attempted theft of signalling cables earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0976.mp3,,,
0977,Attempted theft of signalling cables yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0977.mp3,,,
0978,Attempted theft of third rail electrification equipment,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0978.mp3,,,
0979,Attempted theft of third rail electrification equipment earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0979.mp3,,,
0980,Attempted theft of third rail electrification equipment yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0980.mp3,,,
0981,Cattle on the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0981.mp3,,,
0982,Cattle on the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0982.mp3,,,
0983,Checking reports of an obstruction on the line,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0983.mp3,,,
0984,Checking reports of an obstruction on the line earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0984.mp3,,,
0985,Checking reports of an obstruction on the line earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0985.mp3,,,
0986,Congestion,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0986.mp3,,,
0987,Damage to the electric third rail,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0987.mp3,,,
0988,Damage to the electric third rail earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0988.mp3,,,
0989,Damage to the electric third rail earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0989.mp3,,,
0990,Damage to the overhead electric wires,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0990.mp3,,,
0991,Damage to the overhead electric wires earlier on this train's journey,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0991.mp3,,,
0992,Damage to the overhead electric wires earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0992.mp3,,,
0993,Earlier engineering works not being finished on time,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0993.mp3,,,
0994,The emergency services dealing with an incident near the railway,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0994.mp3,,,
0995,The emergency services dealing with an incident near the railway earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0995.mp3,,,
0996,Kirkcaldy,Destination,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0996.mp3,,,KDY
0997,The emergency services dealing with an incident near the railway yesterday,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0997.mp3,,,
0998,Engineering works not being finished on time,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0998.mp3,,,
0999,Expected industrial action,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/0999.mp3,,,
1000,Expected industrial action earlier today,Reason,https://github.com/matteason/scotrail-announcements-june-2022/raw/main/announcements/1000.mp3,,,
